ccc_name,ccc_id,ccc_source_institution_id,uc_name,uc_id,uc_source_institution_id,academic_year,academic_year_id,report_count,all_report_count,status,http_status,response_bytes,file_path,error
College of the Canyons,140,140,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/college_of_the_canyons__to__university_of_california_santa_barbara.json,
College of the Canyons,140,140,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/college_of_the_canyons__to__university_of_california_santa_cruz.json,
College of the Desert,30,30,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/college_of_the_desert__to__university_of_california_berkeley.json,
College of the Desert,30,30,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/college_of_the_desert__to__university_of_california_davis.json,
College of the Desert,30,30,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/college_of_the_desert__to__university_of_california_irvine.json,
College of the Desert,30,30,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/college_of_the_desert__to__university_of_california_los_angeles.json,
College of the Desert,30,30,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/college_of_the_desert__to__university_of_california_merced.json,
College of the Desert,30,30,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/college_of_the_desert__to__university_of_california_riverside.json,
College of the Desert,30,30,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/college_of_the_desert__to__university_of_california_san_diego.json,
College of the Desert,30,30,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/college_of_the_desert__to__university_of_california_santa_barbara.json,
College of the Desert,30,30,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/college_of_the_desert__to__university_of_california_santa_cruz.json,
College of the Redwoods,83,83,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/college_of_the_redwoods__to__university_of_california_berkeley.json,
College of the Redwoods,83,83,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/college_of_the_redwoods__to__university_of_california_davis.json,
College of the Redwoods,83,83,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/college_of_the_redwoods__to__university_of_california_irvine.json,
College of the Redwoods,83,83,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/college_of_the_redwoods__to__university_of_california_los_angeles.json,
College of the Redwoods,83,83,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/college_of_the_redwoods__to__university_of_california_merced.json,
College of the Redwoods,83,83,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/college_of_the_redwoods__to__university_of_california_riverside.json,
College of the Redwoods,83,83,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/college_of_the_redwoods__to__university_of_california_san_diego.json,
College of the Redwoods,83,83,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/college_of_the_redwoods__to__university_of_california_santa_barbara.json,
College of the Redwoods,83,83,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/college_of_the_redwoods__to__university_of_california_santa_cruz.json,
College of the Sequoias,6,6,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12030,json/college_of_the_sequoias__to__university_of_california_berkeley.json,
College of the Sequoias,6,6,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,14953,json/college_of_the_sequoias__to__university_of_california_davis.json,
College of the Sequoias,6,6,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11562,json/college_of_the_sequoias__to__university_of_california_irvine.json,
College of the Sequoias,6,6,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17065,json/college_of_the_sequoias__to__university_of_california_los_angeles.json,
College of the Sequoias,6,6,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19528,json/college_of_the_sequoias__to__university_of_california_merced.json,
College of the Sequoias,6,6,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11004,json/college_of_the_sequoias__to__university_of_california_riverside.json,
College of the Sequoias,6,6,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23082,json/college_of_the_sequoias__to__university_of_california_san_diego.json,
College of the Sequoias,6,6,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13600,json/college_of_the_sequoias__to__university_of_california_santa_barbara.json,
College of the Sequoias,6,6,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17078,json/college_of_the_sequoias__to__university_of_california_santa_cruz.json,
College of the Siskiyous,102,102,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/college_of_the_siskiyous__to__university_of_california_berkeley.json,
College of the Siskiyous,102,102,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/college_of_the_siskiyous__to__university_of_california_davis.json,
College of the Siskiyous,102,102,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/college_of_the_siskiyous__to__university_of_california_irvine.json,
College of the Siskiyous,102,102,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/college_of_the_siskiyous__to__university_of_california_los_angeles.json,
College of the Siskiyous,102,102,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/college_of_the_siskiyous__to__university_of_california_merced.json,
College of the Siskiyous,102,102,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/college_of_the_siskiyous__to__university_of_california_riverside.json,
College of the Siskiyous,102,102,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/college_of_the_siskiyous__to__university_of_california_san_diego.json,
College of the Siskiyous,102,102,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/college_of_the_siskiyous__to__university_of_california_santa_barbara.json,
College of the Siskiyous,102,102,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/college_of_the_siskiyous__to__university_of_california_santa_cruz.json,
Columbia College,10,10,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/columbia_college__to__university_of_california_berkeley.json,
Columbia College,10,10,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/columbia_college__to__university_of_california_davis.json,
Columbia College,10,10,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/columbia_college__to__university_of_california_irvine.json,
Columbia College,10,10,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/columbia_college__to__university_of_california_los_angeles.json,
Columbia College,10,10,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/columbia_college__to__university_of_california_merced.json,
Columbia College,10,10,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/columbia_college__to__university_of_california_riverside.json,
Columbia College,10,10,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/columbia_college__to__university_of_california_san_diego.json,
Columbia College,10,10,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/columbia_college__to__university_of_california_santa_barbara.json,
Columbia College,10,10,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/columbia_college__to__university_of_california_santa_cruz.json,
Compton College,153,153,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/compton_college__to__university_of_california_berkeley.json,
Compton College,153,153,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/compton_college__to__university_of_california_davis.json,
Compton College,153,153,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/compton_college__to__university_of_california_irvine.json,
Compton College,153,153,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/compton_college__to__university_of_california_los_angeles.json,
Compton College,153,153,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/compton_college__to__university_of_california_merced.json,
Compton College,153,153,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/compton_college__to__university_of_california_riverside.json,
Compton College,153,153,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/compton_college__to__university_of_california_san_diego.json,
